Age,Department,JobRole,Attrition,Attrition_Binary,MonthlyIncome,SalaryBand,YearsAtCompany,TenureBand,OverTime,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,RelationshipSatisfaction,BusinessTravel,MaritalStatus,Gender,JobLevel,NumCompaniesWorked,TotalWorkingYears,YearsInCurrentRole,StockOptionLevel
43,Sales,Sales Executive,No,0,6804,High (6-10K),2,0-2 yrs,No,4,4,3,3,Travel_Frequently,Married,Male,2,3,7,2,1
34,Research & Development,Healthcare Representative,No,0,6142,High (6-10K),5,3-5 yrs,No,3,2,3,4,Travel_Rarely,Single,Female,2,3,10,1,0
23,Research & Development,Laboratory Technician,No,0,2500,Low (<3K),4,3-5 yrs,No,1,2,4,4,Travel_Rarely,Married,Male,1,1,5,3,1
39,Human Resources,Human Resources,No,0,6389,High (6-10K),8,6-10 yrs,No,2,3,1,3,Travel_Rarely,Married,Female,2,9,12,3,1
56,Research & Development,Healthcare Representative,No,0,11103,Very High (10K+),10,6-10 yrs,No,4,3,2,3,Travel_Rarely,Married,Male,4,7,30,7,0
40,Research & Development,Research Scientist,No,0,2342,Low (<3K),4,3-5 yrs,Yes,4,4,2,4,Travel_Rarely,Single,Female,1,0,5,2,0
27,Research & Development,Healthcare Representative,No,0,6811,High (6-10K),7,6-10 yrs,No,1,4,1,1,Travel_Rarely,Single,Female,2,8,9,6,0
29,Sales,Sales Representative,No,0,2297,Low (<3K),2,0-2 yrs,No,2,4,3,4,Travel_Rarely,Divorced,Male,1,1,2,2,2
53,Research & Development,Laboratory Technician,No,0,2450,Low (<3K),2,0-2 yrs,No,4,4,3,4,Travel_Rarely,Single,Male,2,2,19,2,0
35,Research & Development,Healthcare Representative,No,0,5093,Mid (3-6K),1,0-2 yrs,No,1,4,4,1,Non-Travel,Divorced,Female,2,2,16,0,1
32,Research & Development,Laboratory Technician,No,0,5309,Mid (3-6K),10,6-10 yrs,No,4,1,3,4,Travel_Frequently,Married,Male,2,1,10,8,2
38,Research & Development,Research Scientist,No,0,3057,Mid (3-6K),1,0-2 yrs,Yes,3,4,1,2,Travel_Rarely,Married,Male,1,6,6,0,1
34,Research & Development,Manufacturing Director,No,0,5121,Mid (3-6K),0,0-2 yrs,No,1,2,3,3,Travel_Rarely,Divorced,Female,2,3,7,0,1
52,Sales,Manager,No,0,16856,Very High (10K+),34,10+ yrs,No,1,3,4,1,Travel_Rarely,Married,Male,4,1,34,6,0
33,Research & Development,Research Scientist,Yes,1,2686,Low (<3K),10,6-10 yrs,Yes,4,4,2,3,Travel_Rarely,Single,Male,1,1,10,9,0
25,Sales,Sales Executive,No,0,6180,High (6-10K),6,6-10 yrs,No,4,3,2,2,Travel_Rarely,Single,Female,2,1,6,5,0
45,Sales,Sales Representative,No,0,6632,High (6-10K),8,6-10 yrs,No,3,2,3,1,Travel_Rarely,Single,Male,2,0,9,7,0
23,Research & Development,Research Scientist,No,0,3505,Mid (3-6K),2,0-2 yrs,No,3,1,3,4,Travel_Rarely,Single,Male,1,1,2,2,0
47,Sales,Sales Executive,Yes,1,6397,High (6-10K),5,3-5 yrs,Yes,3,2,3,4,Travel_Frequently,Single,Female,2,4,8,4,0
34,Sales,Sales Executive,No,0,6274,High (6-10K),6,6-10 yrs,No,4,4,3,3,Travel_Rarely,Single,Male,2,1,6,5,0
55,Research & Development,Manager,Yes,1,19859,Very High (10K+),5,3-5 yrs,Yes,1,4,3,4,Travel_Rarely,Married,Male,5,5,24,2,1
36,Sales,Sales Executive,No,0,7587,High (6-10K),10,6-10 yrs,No,1,1,3,2,Non-Travel,Single,Male,3,1,10,7,0
52,Research & Development,Research Scientist,No,0,4258,Mid (3-6K),4,3-5 yrs,No,4,4,3,1,Non-Travel,Married,Male,1,0,5,3,1
26,Research & Development,Laboratory Technician,No,0,4364,Mid (3-6K),2,0-2 yrs,No,4,1,3,1,Travel_Frequently,Divorced,Female,1,3,5,2,1
29,Research & Development,Healthcare Representative,No,0,4335,Mid (3-6K),8,6-10 yrs,No,3,2,2,1,Travel_Rarely,Married,Female,2,4,11,7,1
26,Sales,Sales Executive,Yes,1,5326,Mid (3-6K),4,3-5 yrs,No,1,4,2,3,Travel_Rarely,Single,Male,2,6,6,3,0
34,Research & Development,Research Scientist,No,0,3280,Mid (3-6K),4,3-5 yrs,No,4,2,3,3,Travel_Rarely,Single,Female,1,2,10,2,0
54,Research & Development,Manufacturing Director,No,0,5485,Mid (3-6K),5,3-5 yrs,Yes,1,4,3,2,Travel_Rarely,Divorced,Female,2,9,9,3,2
27,Sales,Sales Executive,No,0,4342,Mid (3-6K),4,3-5 yrs,No,4,3,3,2,Travel_Frequently,Married,Male,2,0,5,2,1
37,Research & Development,Research Scientist,No,0,2782,Low (<3K),5,3-5 yrs,Yes,1,4,2,2,Travel_Rarely,Divorced,Female,1,0,6,3,2
38,Research & Development,Manufacturing Director,No,0,5980,Mid (3-6K),15,10+ yrs,Yes,1,1,3,4,Travel_Frequently,Single,Female,2,6,17,7,0
34,Research & Development,Research Scientist,No,0,4381,Mid (3-6K),6,6-10 yrs,No,1,3,3,3,Travel_Rarely,Single,Female,1,1,6,5,0
35,Sales,Sales Representative,No,0,2572,Low (<3K),3,3-5 yrs,No,4,1,2,2,Travel_Rarely,Married,Female,1,1,3,2,1
30,Research & Development,Laboratory Technician,No,0,3833,Mid (3-6K),2,0-2 yrs,No,3,4,3,3,Travel_Rarely,Married,Male,1,3,7,2,2
40,Research & Development,Healthcare Representative,No,0,4244,Mid (3-6K),8,6-10 yrs,No,2,3,3,4,Travel_Frequently,Married,Female,2,1,8,7,1
34,Sales,Sales Executive,No,0,6500,High (6-10K),3,3-5 yrs,No,1,3,3,2,Travel_Rarely,Married,Female,2,5,6,2,1
42,Research & Development,Manager,No,0,18430,Very High (10K+),24,10+ yrs,No,4,2,2,2,Travel_Frequently,Divorced,Male,5,1,24,7,1
23,Research & Development,Laboratory Technician,Yes,1,1601,Low (<3K),0,0-2 yrs,Yes,1,3,3,3,Travel_Rarely,Married,Male,1,1,1,0,2
24,Research & Development,Laboratory Technician,No,0,2694,Low (<3K),1,0-2 yrs,No,2,3,3,3,Non-Travel,Divorced,Male,1,1,1,0,3
52,Research & Development,Laboratory Technician,No,0,3149,Mid (3-6K),5,3-5 yrs,No,3,4,3,2,Travel_Rarely,Married,Female,2,8,9,2,1
50,Research & Development,Research Director,No,0,17639,Very High (10K+),4,3-5 yrs,No,3,3,3,4,Travel_Rarely,Married,Male,4,5,30,3,0
29,Research & Development,Laboratory Technician,Yes,1,2319,Low (<3K),1,0-2 yrs,Yes,1,2,3,4,Travel_Rarely,Married,Female,1,1,1,0,1
33,Research & Development,Research Director,No,0,11691,Very High (10K+),13,10+ yrs,No,3,3,4,4,Travel_Rarely,Married,Male,3,0,14,9,0
33,Sales,Sales Executive,Yes,1,5324,Mid (3-6K),3,3-5 yrs,No,1,1,3,3,Travel_Rarely,Single,Female,2,5,6,2,0
47,Research & Development,Manager,No,0,16752,Very High (10K+),26,10+ yrs,Yes,4,3,2,3,Travel_Rarely,Married,Female,4,1,26,14,1
36,Research & Development,Manufacturing Director,No,0,5228,Mid (3-6K),9,6-10 yrs,No,2,3,3,1,Travel_Rarely,Married,Female,2,0,10,7,1
29,Research & Development,Research Scientist,No,0,2700,Low (<3K),10,6-10 yrs,No,3,3,3,3,Travel_Rarely,Married,Male,1,1,10,7,1
58,Research & Development,Research Director,Yes,1,19246,Very High (10K+),31,10+ yrs,Yes,2,4,3,4,Travel_Rarely,Single,Male,5,7,40,15,0
35,Research & Development,Research Scientist,No,0,2506,Low (<3K),2,0-2 yrs,No,3,4,3,3,Travel_Rarely,Single,Female,1,3,7,2,0
42,Research & Development,Manufacturing Director,No,0,6062,High (6-10K),4,3-5 yrs,Yes,4,4,3,4,Travel_Rarely,Married,Female,2,9,8,3,1
28,Research & Development,Research Scientist,Yes,1,4382,Mid (3-6K),2,0-2 yrs,No,3,3,2,4,Travel_Rarely,Single,Male,1,6,5,2,0
36,Human Resources,Human Resources,No,0,2143,Low (<3K),5,3-5 yrs,No,2,3,3,2,Travel_Rarely,Married,Male,1,4,8,2,1
32,Research & Development,Manufacturing Director,No,0,6162,High (6-10K),14,10+ yrs,No,3,3,3,3,Travel_Rarely,Married,Female,2,1,14,13,1
40,Research & Development,Laboratory Technician,No,0,5094,Mid (3-6K),1,0-2 yrs,No,3,1,3,4,Travel_Frequently,Single,Male,2,6,10,0,0
30,Research & Development,Manufacturing Director,No,0,6877,High (6-10K),0,0-2 yrs,Yes,4,3,2,2,Travel_Rarely,Single,Female,2,5,12,0,0
45,Research & Development,Research Scientist,No,0,2274,Low (<3K),1,0-2 yrs,No,3,2,3,4,Travel_Rarely,Single,Female,1,1,1,0,0
42,Research & Development,Manufacturing Director,No,0,4434,Mid (3-6K),9,6-10 yrs,No,2,2,2,4,Travel_Rarely,Married,Male,2,1,10,8,1
38,Research & Development,Healthcare Representative,No,0,6288,High (6-10K),4,3-5 yrs,No,1,1,2,3,Travel_Frequently,Divorced,Male,2,2,13,3,1
34,Research & Development,Research Scientist,No,0,2553,Low (<3K),5,3-5 yrs,No,4,3,3,3,Travel_Frequently,Single,Female,1,1,6,2,0
49,Sales,Sales Executive,Yes,1,7654,High (6-10K),9,6-10 yrs,No,4,3,4,1,Travel_Rarely,Married,Female,3,1,9,8,2
55,Sales,Sales Executive,Yes,1,5160,Mid (3-6K),9,6-10 yrs,No,4,3,2,3,Travel_Rarely,Single,Male,2,4,12,7,0
43,Research & Development,Research Director,No,0,17159,Very High (10K+),4,3-5 yrs,No,1,2,3,3,Travel_Rarely,Married,Male,4,6,22,1,1
27,Research & Development,Research Director,No,0,12808,Very High (10K+),9,6-10 yrs,Yes,4,3,3,2,Travel_Rarely,Divorced,Male,3,1,9,8,1
35,Research & Development,Manufacturing Director,No,0,10221,Very High (10K+),8,6-10 yrs,No,3,3,4,2,Travel_Rarely,Single,Male,3,3,17,5,0
28,Sales,Sales Executive,No,0,4779,Mid (3-6K),8,6-10 yrs,Yes,2,2,3,1,Travel_Rarely,Married,Female,2,1,8,7,0
34,Human Resources,Human Resources,No,0,3737,Mid (3-6K),3,3-5 yrs,No,4,3,1,3,Travel_Rarely,Married,Male,1,0,4,2,1
26,Research & Development,Research Scientist,Yes,1,2366,Low (<3K),8,6-10 yrs,Yes,3,3,3,1,Travel_Frequently,Married,Female,1,1,8,7,1
27,Research & Development,Research Scientist,No,0,1706,Low (<3K),0,0-2 yrs,No,4,4,2,3,Non-Travel,Married,Male,1,1,0,0,3
51,Sales,Manager,No,0,16307,Very High (10K+),20,10+ yrs,No,3,1,2,3,Travel_Rarely,Married,Female,4,2,29,6,1
44,Research & Development,Healthcare Representative,No,0,5933,Mid (3-6K),5,3-5 yrs,No,2,4,2,4,Travel_Rarely,Single,Male,2,9,10,2,0
25,Research & Development,Research Scientist,No,0,3424,Mid (3-6K),4,3-5 yrs,No,1,1,2,3,Travel_Rarely,Single,Male,1,7,6,3,0
33,Sales,Sales Executive,No,0,4037,Mid (3-6K),9,6-10 yrs,No,1,1,3,1,Travel_Rarely,Divorced,Male,2,1,9,8,1
35,Research & Development,Research Scientist,No,0,2559,Low (<3K),6,6-10 yrs,No,1,3,2,4,Travel_Rarely,Single,Female,1,1,6,5,0
36,Sales,Sales Executive,No,0,6201,High (6-10K),18,10+ yrs,Yes,4,2,2,4,Travel_Rarely,Married,Male,2,1,18,14,1
32,Sales,Sales Executive,No,0,4403,Mid (3-6K),5,3-5 yrs,No,4,2,2,3,Travel_Rarely,Divorced,Male,2,2,8,2,1
30,Research & Development,Research Scientist,No,0,3761,Mid (3-6K),5,3-5 yrs,No,4,2,2,2,Travel_Frequently,Divorced,Male,1,9,10,4,1
53,Sales,Sales Executive,No,0,10934,Very High (10K+),5,3-5 yrs,Yes,4,1,3,4,Travel_Rarely,Married,Female,3,7,35,2,1
45,Sales,Sales Executive,No,0,10761,Very High (10K+),5,3-5 yrs,Yes,1,4,3,3,Travel_Rarely,Divorced,Male,3,4,18,4,1
32,Research & Development,Research Scientist,No,0,5175,Mid (3-6K),5,3-5 yrs,No,3,3,2,3,Travel_Rarely,Married,Female,2,5,9,3,1
52,Research & Development,Manufacturing Director,No,0,13826,Very High (10K+),9,6-10 yrs,No,4,3,3,3,Travel_Frequently,Married,Female,4,3,31,8,0
37,Sales,Sales Executive,No,0,6334,High (6-10K),1,0-2 yrs,No,3,4,3,4,Travel_Rarely,Divorced,Male,2,4,9,0,2
28,Human Resources,Human Resources,No,0,4936,Mid (3-6K),5,3-5 yrs,No,4,2,3,4,Travel_Rarely,Divorced,Male,1,1,6,1,1
22,Research & Development,Manufacturing Director,No,0,4775,Mid (3-6K),2,0-2 yrs,No,4,4,1,1,Travel_Rarely,Married,Male,2,6,4,2,2
44,Research & Development,Laboratory Technician,No,0,2818,Low (<3K),3,3-5 yrs,Yes,4,1,2,3,Travel_Rarely,Married,Male,1,2,10,2,1
42,Research & Development,Research Scientist,No,0,2515,Low (<3K),2,0-2 yrs,Yes,4,2,3,4,Travel_Frequently,Single,Male,1,5,8,1,0
36,Human Resources,Human Resources,No,0,2342,Low (<3K),5,3-5 yrs,No,1,1,3,3,Travel_Rarely,Married,Male,1,0,6,4,0
25,Sales,Sales Executive,No,0,4194,Mid (3-6K),5,3-5 yrs,Yes,1,3,3,4,Travel_Rarely,Married,Male,2,1,5,3,0
35,Research & Development,Manufacturing Director,No,0,10685,Very High (10K+),17,10+ yrs,Yes,3,4,3,2,Travel_Rarely,Married,Female,3,1,17,14,1
35,Research & Development,Research Scientist,Yes,1,2022,Low (<3K),10,6-10 yrs,Yes,2,4,2,1,Travel_Frequently,Divorced,Female,1,1,10,2,1
32,Research & Development,Laboratory Technician,No,0,2314,Low (<3K),3,3-5 yrs,No,4,4,3,2,Non-Travel,Divorced,Male,1,0,4,0,1
25,Sales,Sales Executive,No,0,4256,Mid (3-6K),5,3-5 yrs,No,1,3,4,1,Travel_Rarely,Married,Male,2,1,5,2,0
49,Research & Development,Research Scientist,No,0,3580,Mid (3-6K),4,3-5 yrs,No,1,3,3,2,Travel_Rarely,Married,Female,1,2,7,2,1
24,Research & Development,Laboratory Technician,No,0,3162,Mid (3-6K),5,3-5 yrs,No,4,1,2,4,Non-Travel,Married,Male,1,0,6,2,0
32,Sales,Sales Executive,No,0,6524,High (6-10K),10,6-10 yrs,No,2,2,3,4,Travel_Frequently,Married,Male,2,1,10,8,1
38,Sales,Sales Representative,No,0,2899,Low (<3K),2,0-2 yrs,No,2,2,3,4,Travel_Rarely,Married,Male,1,0,3,2,1
42,Research & Development,Laboratory Technician,No,0,5231,Mid (3-6K),5,3-5 yrs,Yes,4,3,2,2,Travel_Rarely,Married,Female,2,2,17,3,1
31,Research & Development,Research Scientist,No,0,2356,Low (<3K),6,6-10 yrs,Yes,4,4,3,2,Travel_Rarely,Married,Male,1,3,8,4,1
29,Sales,Sales Representative,Yes,1,2800,Low (<3K),3,3-5 yrs,Yes,3,2,3,3,Travel_Rarely,Divorced,Female,1,6,5,2,3
53,Sales,Sales Executive,No,0,11836,Very High (10K+),2,0-2 yrs,No,4,1,3,3,Travel_Rarely,Married,Male,4,5,28,0,1
35,Research & Development,Manufacturing Director,No,0,10903,Very High (10K+),13,10+ yrs,No,2,4,3,1,Travel_Rarely,Married,Male,3,3,16,10,0
37,Sales,Sales Representative,No,0,2973,Low (<3K),5,3-5 yrs,No,4,3,3,2,Travel_Frequently,Married,Female,1,5,10,4,1
53,Research & Development,Research Director,No,0,14275,Very High (10K+),12,10+ yrs,No,4,4,3,3,Travel_Rarely,Single,Female,4,6,33,9,0
43,Research & Development,Healthcare Representative,No,0,5562,Mid (3-6K),5,3-5 yrs,No,4,4,2,2,Travel_Frequently,Married,Female,2,4,12,2,1
47,Sales,Sales Executive,No,0,4537,Mid (3-6K),7,6-10 yrs,Yes,4,3,3,1,Travel_Rarely,Married,Female,2,0,8,6,1
37,Sales,Sales Executive,No,0,7642,High (6-10K),10,6-10 yrs,Yes,2,1,3,4,Non-Travel,Single,Male,3,1,10,0,0
50,Research & Development,Manager,No,0,17924,Very High (10K+),31,10+ yrs,No,1,1,3,4,Non-Travel,Divorced,Male,4,1,31,6,1
39,Human Resources,Human Resources,No,0,5204,Mid (3-6K),5,3-5 yrs,No,4,4,3,3,Travel_Rarely,Married,Female,2,8,13,4,2
33,Human Resources,Human Resources,No,0,2277,Low (<3K),4,3-5 yrs,Yes,2,4,4,3,Travel_Rarely,Divorced,Male,1,3,7,3,1
32,Research & Development,Laboratory Technician,Yes,1,2795,Low (<3K),1,0-2 yrs,Yes,4,1,1,3,Travel_Rarely,Single,Male,1,1,1,0,0
29,Research & Development,Laboratory Technician,No,0,2532,Low (<3K),4,3-5 yrs,No,4,1,3,3,Travel_Rarely,Divorced,Female,1,6,8,3,3
44,Research & Development,Research Scientist,No,0,2559,Low (<3K),8,6-10 yrs,Yes,1,2,3,4,Travel_Rarely,Married,Male,1,1,8,7,0
28,Sales,Sales Executive,No,0,4908,Mid (3-6K),4,3-5 yrs,No,4,1,3,2,Travel_Rarely,Single,Male,2,1,4,2,0
58,Research & Development,Laboratory Technician,Yes,1,2380,Low (<3K),1,0-2 yrs,Yes,4,4,2,4,Travel_Frequently,Divorced,Male,1,9,3,0,1
43,Research & Development,Manufacturing Director,No,0,4765,Mid (3-6K),1,0-2 yrs,No,2,1,4,3,Travel_Rarely,Divorced,Female,2,4,4,0,1
20,Sales,Sales Representative,Yes,1,2044,Low (<3K),2,0-2 yrs,No,3,3,2,4,Travel_Rarely,Single,Female,1,1,2,2,0
21,Research & Development,Research Scientist,Yes,1,2693,Low (<3K),1,0-2 yrs,No,4,4,2,1,Travel_Rarely,Single,Female,1,1,1,0,0
36,Research & Development,Healthcare Representative,No,0,6586,High (6-10K),16,10+ yrs,Yes,4,3,2,1,Travel_Rarely,Married,Male,2,0,17,8,1
47,Sales,Sales Representative,No,0,3294,Mid (3-6K),3,3-5 yrs,Yes,4,4,2,1,Travel_Rarely,Single,Female,1,1,3,2,0
22,Research & Development,Manufacturing Director,Yes,1,4171,Mid (3-6K),3,3-5 yrs,Yes,3,2,4,1,Travel_Rarely,Married,Female,2,0,4,2,1
41,Research & Development,Laboratory Technician,Yes,1,2778,Low (<3K),7,6-10 yrs,Yes,4,2,2,3,Travel_Rarely,Divorced,Female,1,4,10,7,1
28,Research & Development,Research Scientist,No,0,2377,Low (<3K),2,0-2 yrs,No,3,3,3,2,Travel_Rarely,Divorced,Female,1,5,6,2,1
39,Research & Development,Laboratory Technician,Yes,1,2404,Low (<3K),2,0-2 yrs,Yes,1,4,1,4,Travel_Rarely,Married,Male,1,7,8,2,0
27,Research & Development,Research Scientist,No,0,2318,Low (<3K),1,0-2 yrs,No,3,2,3,3,Travel_Rarely,Single,Female,1,1,1,1,0
34,Research & Development,Laboratory Technician,No,0,2008,Low (<3K),1,0-2 yrs,No,2,2,3,2,Travel_Rarely,Divorced,Male,1,1,1,0,2
42,Sales,Sales Executive,No,0,6244,High (6-10K),5,3-5 yrs,No,3,3,3,1,Travel_Rarely,Single,Female,2,7,10,4,0
33,Research & Development,Research Scientist,No,0,2799,Low (<3K),3,3-5 yrs,Yes,1,3,3,2,Travel_Rarely,Single,Male,1,3,6,2,0
58,Research & Development,Healthcare Representative,No,0,10552,Very High (10K+),6,6-10 yrs,Yes,2,3,3,4,Travel_Rarely,Divorced,Female,3,2,24,0,1
31,Sales,Sales Representative,No,0,2329,Low (<3K),7,6-10 yrs,No,3,2,4,2,Travel_Rarely,Married,Male,1,3,13,7,0
35,Research & Development,Healthcare Representative,No,0,4014,Mid (3-6K),10,6-10 yrs,Yes,4,4,1,4,Travel_Rarely,Married,Female,2,1,10,6,1
49,Research & Development,Laboratory Technician,No,0,7403,High (6-10K),26,10+ yrs,No,2,1,2,3,Travel_Rarely,Married,Female,3,4,29,9,1
48,Research & Development,Research Scientist,No,0,2259,Low (<3K),0,0-2 yrs,No,3,4,2,1,Travel_Rarely,Married,Male,1,4,13,0,2
31,Sales,Sales Executive,No,0,6932,High (6-10K),9,6-10 yrs,No,3,4,2,4,Non-Travel,Married,Female,2,1,9,8,1
36,Research & Development,Research Scientist,No,0,4678,Mid (3-6K),6,6-10 yrs,No,4,2,3,3,Travel_Rarely,Single,Male,1,2,8,2,0
38,Research & Development,Research Director,No,0,13582,Very High (10K+),15,10+ yrs,No,1,4,3,2,Travel_Rarely,Married,Female,3,1,15,12,1
32,Research & Development,Laboratory Technician,No,0,2332,Low (<3K),3,3-5 yrs,No,2,3,3,3,Non-Travel,Married,Female,1,6,5,0,0
25,Sales,Sales Representative,Yes,1,2413,Low (<3K),1,0-2 yrs,Yes,2,3,3,3,Travel_Rarely,Married,Male,1,1,1,0,3
40,Sales,Sales Executive,No,0,9705,High (6-10K),1,0-2 yrs,No,2,1,2,2,Travel_Rarely,Divorced,Male,3,2,11,0,1
26,Sales,Sales Executive,No,0,4294,Mid (3-6K),7,6-10 yrs,No,1,3,3,2,Travel_Frequently,Single,Male,2,1,7,7,0
41,Research & Development,Laboratory Technician,No,0,4721,Mid (3-6K),18,10+ yrs,Yes,1,4,3,3,Travel_Rarely,Single,Male,1,2,20,13,0
36,Research & Development,Laboratory Technician,No,0,2519,Low (<3K),11,10+ yrs,No,3,3,3,3,Travel_Rarely,Single,Male,1,4,16,8,0
19,Sales,Sales Representative,Yes,1,2121,Low (<3K),1,0-2 yrs,Yes,2,4,4,2,Travel_Rarely,Single,Male,1,1,1,0,0
20,Research & Development,Laboratory Technician,Yes,1,2973,Low (<3K),1,0-2 yrs,No,1,1,3,2,Travel_Rarely,Single,Male,1,1,1,0,0
31,Research & Development,Healthcare Representative,No,0,5855,Mid (3-6K),9,6-10 yrs,Yes,4,4,1,3,Travel_Rarely,Married,Female,2,0,10,7,2
40,Research & Development,Research Scientist,No,0,3617,Mid (3-6K),1,0-2 yrs,Yes,2,4,3,4,Travel_Frequently,Divorced,Male,1,8,3,1,1
32,Research & Development,Manufacturing Director,No,0,6725,High (6-10K),8,6-10 yrs,No,1,3,4,3,Travel_Rarely,Married,Female,2,1,8,7,1
36,Sales,Sales Executive,Yes,1,10325,Very High (10K+),16,10+ yrs,Yes,4,3,3,1,Travel_Rarely,Married,Male,3,1,16,7,1
33,Research & Development,Healthcare Representative,No,0,6949,High (6-10K),5,3-5 yrs,No,4,2,3,1,Travel_Rarely,Single,Female,2,0,6,0,0
37,Sales,Sales Executive,Yes,1,10609,Very High (10K+),14,10+ yrs,No,3,1,1,3,Travel_Rarely,Married,Male,3,5,17,1,0
45,Research & Development,Laboratory Technician,No,0,4447,Mid (3-6K),9,6-10 yrs,No,2,3,2,2,Non-Travel,Married,Male,2,1,9,7,0
29,Sales,Sales Representative,No,0,2157,Low (<3K),3,3-5 yrs,No,4,3,3,2,Travel_Frequently,Married,Female,1,1,3,1,1
35,Sales,Sales Executive,No,0,4601,Mid (3-6K),5,3-5 yrs,No,3,3,3,2,Travel_Rarely,Married,Female,2,1,5,2,0
52,Research & Development,Manager,No,0,17099,Very High (10K+),9,6-10 yrs,No,4,4,2,2,Travel_Rarely,Married,Male,4,2,26,8,1
58,Research & Development,Research Scientist,Yes,1,2479,Low (<3K),1,0-2 yrs,No,3,4,3,1,Travel_Rarely,Single,Male,1,4,7,0,0
53,Sales,Manager,No,0,14852,Very High (10K+),17,10+ yrs,No,3,3,4,3,Travel_Rarely,Divorced,Male,4,6,22,13,1
30,Sales,Sales Executive,No,0,7264,High (6-10K),8,6-10 yrs,No,3,3,4,1,Travel_Rarely,Divorced,Male,3,5,10,4,1
38,Sales,Sales Executive,No,0,5666,Mid (3-6K),5,3-5 yrs,Yes,4,3,3,2,Non-Travel,Single,Female,2,1,6,3,0
35,Sales,Sales Executive,No,0,7823,High (6-10K),10,6-10 yrs,No,4,4,3,2,Travel_Rarely,Divorced,Male,3,6,12,9,1
39,Sales,Sales Executive,No,0,7880,High (6-10K),8,6-10 yrs,No,3,1,3,4,Travel_Rarely,Single,Male,3,0,9,7,0
40,Sales,Sales Executive,Yes,1,13194,Very High (10K+),1,0-2 yrs,Yes,2,2,2,4,Non-Travel,Single,Female,4,4,22,0,0
47,Research & Development,Manufacturing Director,No,0,5067,Mid (3-6K),19,10+ yrs,Yes,3,3,4,3,Travel_Frequently,Divorced,Male,2,1,20,10,0
36,Sales,Sales Executive,No,0,5079,Mid (3-6K),7,6-10 yrs,No,4,1,3,4,Non-Travel,Divorced,Male,2,4,12,7,2
31,Research & Development,Research Scientist,Yes,1,2321,Low (<3K),3,3-5 yrs,Yes,1,3,3,1,Non-Travel,Single,Male,1,0,4,2,0
33,Sales,Manager,No,0,17444,Very High (10K+),10,6-10 yrs,No,3,4,3,4,Non-Travel,Single,Male,4,1,10,8,0
29,Research & Development,Research Scientist,Yes,1,2404,Low (<3K),0,0-2 yrs,Yes,1,4,3,3,Travel_Rarely,Single,Female,1,6,3,0,0
33,Research & Development,Research Scientist,No,0,3452,Mid (3-6K),3,3-5 yrs,No,4,2,3,1,Travel_Rarely,Single,Female,1,3,5,2,0
45,Research & Development,Laboratory Technician,No,0,2270,Low (<3K),5,3-5 yrs,No,4,4,3,4,Travel_Rarely,Divorced,Female,1,3,8,3,2
50,Research & Development,Research Director,No,0,17399,Very High (10K+),5,3-5 yrs,No,4,4,2,3,Travel_Rarely,Divorced,Male,4,9,32,4,1
33,Research & Development,Healthcare Representative,No,0,5488,Mid (3-6K),6,6-10 yrs,Yes,2,3,3,1,Travel_Frequently,Married,Female,2,1,6,5,1
41,Research & Development,Research Director,No,0,19419,Very High (10K+),18,10+ yrs,No,3,1,4,2,Travel_Frequently,Divorced,Male,5,2,21,16,1
27,Research & Development,Laboratory Technician,No,0,2811,Low (<3K),2,0-2 yrs,No,2,3,3,2,Travel_Rarely,Married,Female,1,9,4,2,1
45,Research & Development,Laboratory Technician,No,0,3633,Mid (3-6K),9,6-10 yrs,Yes,1,4,3,3,Non-Travel,Married,Male,2,1,9,8,1
47,Sales,Sales Executive,No,0,4163,Mid (3-6K),9,6-10 yrs,Yes,4,4,3,3,Travel_Rarely,Single,Female,2,1,9,0,0
30,Research & Development,Research Scientist,Yes,1,2132,Low (<3K),5,3-5 yrs,Yes,3,1,3,2,Travel_Rarely,Married,Female,1,4,7,2,0
50,Research & Development,Manufacturing Director,No,0,13973,Very High (10K+),12,10+ yrs,Yes,3,4,3,4,Travel_Rarely,Married,Male,4,3,22,11,1
38,Research & Development,Research Scientist,No,0,2684,Low (<3K),2,0-2 yrs,No,3,3,2,2,Travel_Frequently,Married,Male,1,0,3,1,1
46,Research & Development,Manufacturing Director,No,0,10845,Very High (10K+),8,6-10 yrs,No,3,4,3,2,Travel_Rarely,Divorced,Male,3,6,13,7,1
24,Research & Development,Manufacturing Director,No,0,4377,Mid (3-6K),4,3-5 yrs,No,3,4,3,2,Travel_Rarely,Divorced,Female,2,1,5,2,2
35,Research & Development,Laboratory Technician,Yes,1,3743,Mid (3-6K),4,3-5 yrs,Yes,2,3,1,4,Travel_Rarely,Divorced,Male,1,1,5,2,1
31,Research & Development,Manufacturing Director,No,0,4148,Mid (3-6K),4,3-5 yrs,No,1,3,3,3,Travel_Frequently,Married,Female,2,1,4,3,1
18,Research & Development,Research Scientist,No,0,1051,Low (<3K),0,0-2 yrs,No,4,2,3,4,Non-Travel,Single,Male,1,1,0,0,0
54,Research & Development,Manufacturing Director,No,0,10739,Very High (10K+),10,6-10 yrs,No,3,3,3,3,Travel_Rarely,Married,Female,3,8,22,7,1
35,Research & Development,Healthcare Representative,No,0,10388,Very High (10K+),16,10+ yrs,Yes,3,3,2,3,Travel_Rarely,Divorced,Female,3,1,16,10,1
